법정동,행정기관코드,법정동코드
달방동,5117065000,5117013600
태백시,5119000000,5119000000
황지동,5119051500,5119010100
황지동,5119052500,5119010100
통동,5119052500,5119011200
백산동,5119052500,5119011300
황지동,5119053500,5119010100
화전동,5119053500,5119010900
적각동,5119053500,5119011000
창죽동,5119053500,5119011100
원동,5119053500,5119011400
상사미동,5119053500,5119011500
하사미동,5119053500,5119011600
조탄동,5119053500,5119011700
황지동,5119054000,5119010100
황지동,5119058500,5119010100
문곡동,5119058500,5119010500
소도동,5119058500,5119010700
혈동,5119058500,5119010800
장성동,5119059500,5119010200
금천동,5119059500,5119010300
장성동,5119060500,5119010200
동점동,5119060500,5119010600
철암동,5119061500,5119010400
동점동,5119061500,5119010600
속초시,5121000000,5121000000
영랑동,5121051000,5121010100
동명동,5121051000,5121010200
장사동,5121051000,5121011300
동명동,5121052000,5121010200
중앙동,5121054000,5121010300
금호동,5121054000,5121010400
청학동,5121056000,5121010500
교동,5121056000,5121010600
교동,5121057000,5121010600
노학동,5121057000,5121010700
조양동,5121058000,5121010800
조양동,5121059000,5121010800
청호동,5121059000,5121010900
대포동,5121059000,5121011000
대포동,5121060000,5121011000
도문동,5121060000,5121011100
설악동,5121060000,5121011200
삼척시,5123000000,5123000000
도계읍,5123025000,5123025000
발이리,5123025000,5123025021
차구리,5123025000,5123025022
고사리,5123025000,5123025023
산기리,5123025000,5123025024
무건리,5123025000,5123025025
한내리,5123025000,5123025026
늑구리,5123025000,5123025027
점리,5123025000,5123025028
마교리,5123025000,5123025029
도계리,5123025000,5123025030
상덕리,5123025000,5123025031
황조리,5123025000,5123025032
전두리,5123025000,5123025033
흥전리,5123025000,5123025034
심포리,5123025000,5123025035
구사리,5123025000,5123025036
신리,5123025000,5123025037
원덕읍,5123025300,5123025300
갈남리,5123025300,5123025321
임원리,5123025300,5123025322
노곡리,5123025300,5123025323
이천리,5123025300,5123025324
옥원리,5123025300,5123025325
호산리,5123025300,5123025326
월천리,5123025300,5123025327
노경리,5123025300,5123025328
사곡리,5123025300,5123025330
기곡리,5123025300,5123025331
산양리,5123025300,5123025332
삼척시,5123025400,5123000000
근덕면,5123031000,5123031000
상맹방리,5123031000,5123031021
하맹방리,5123031000,5123031022
금계리,5123031000,5123031023
교가리,5123031000,5123031024
교곡리,5123031000,5123031025
덕산리,5123031000,5123031026
부남리,5123031000,5123031027
광태리,5123031000,5123031028
동막리,5123031000,5123031029
궁촌리,5123031000,5123031030
매원리,5123031000,5123031031
초곡리,5123031000,5123031032
용화리,5123031000,5123031033
장호리,5123031000,5123031034
하장면,5123032000,5123032000
중봉리,5123032000,5123032021
번천리,5123032000,5123032022
숙암리,5123032000,5123032023
광동리,5123032000,5123032024
장전리,5123032000,5123032025
추동리,5123032000,5123032026
한소리,5123032000,5123032027
토산리,5123032000,5123032028
갈전리,5123032000,5123032029
공전리,5123032000,5123032030
둔전리,5123032000,5123032031
역둔리,5123032000,5123032032
대전리,5123032000,5123032033
어리,5123032000,5123032034
판문리,5123032000,5123032035
용연리,5123032000,5123032036
노곡면,5123033000,5123033000
여삼리,5123033000,5123033021
상천기리,5123033000,5123033022
하반천리,5123033000,5123033023
상반천리,5123033000,5123033024
우발리,5123033000,5123033025
고자리,5123033000,5123033026
하월산리,5123033000,5123033027
개산리,5123033000,5123033028
상월산리,5123033000,5123033029
하군천리,5123033000,5123033030
상군천리,5123033000,5123033031
둔달리,5123033000,5123033032
주지리,5123033000,5123033033
하마읍리,5123033000,5123033034
중마읍리,5123033000,5123033035
상마읍리,5123033000,5123033036
미로면,5123034000,5123034000
무사리,5123034000,5123034021
사둔리,5123034000,5123034022
하거노리,5123034000,5123034023
상거노리,5123034000,5123034024
상정리,5123034000,5123034025
하정리,5123034000,5123034026
천기리,5123034000,5123034027
활기리,5123034000,5123034028
하사전리,5123034000,5123034029
동산리,5123034000,5123034030
상사전리,5123034000,5123034031
삼거리,5123034000,5123034032
고천리,5123034000,5123034033
내미로리,5123034000,5123034034
가곡면,5123035000,5123035000
오목리,5123035000,5123035021
탕곡리,5123035000,5123035022
오저리,5123035000,5123035023
풍곡리,5123035000,5123035024
동활리,5123035000,5123035025
신기면,5123036000,5123036000
신기리,5123036000,5123036021
서하리,5123036000,5123036022
고무릉리,5123036000,5123036023
대이리,5123036000,5123036024
대기리,5123036000,5123036025
안의리,5123036000,5123036026
대평리,5123036000,5123036027
마차리,5123036000,5123036028
남양동,5123051000,5123012000
사직동,5123051000,5123012100
오분동,5123051000,5123012200
적노동,5123051000,5123012300
조비동,5123051000,5123012400
교동,5123053000,5123010600
갈천동,5123053000,5123010700
증산동,5123053000,5123010800
우지동,5123053000,5123010900
마달동,5123053000,5123011000
정상동,5123054000,5123012500
정하동,5123054000,5123012600
성내동,5123057000,5123010100
성북동,5123057000,5123010200
읍상동,5123057000,5123010300
읍중동,5123057000,5123010400
당저동,5123057000,5123010500
자원동,5123057000,5123011100
평전동,5123057000,5123011200
등봉동,5123057000,5123011300
도경동,5123057000,5123011400
마평동,5123057000,5123011500
오사동,5123057000,5123011600
건지동,5123057000,5123011700
원당동,5123057000,5123011800
성남동,5123057000,5123011900
남양동,5123057000,5123012000
근산동,5123057000,5123012700
홍천군,5172000000,5172000000
홍천읍,5172025000,5172025000
진리,5172025000,5172025021
신장대리,5172025000,5172025022
희망리,5172025000,5172025023
갈마곡리,5172025000,5172025024
검율리,5172025000,5172025025
와동리,5172025000,5172025026
결운리,5172025000,5172025027
태학리,5172025000,5172025028
연봉리,5172025000,5172025029
하오안리,5172025000,5172025030
장전평리,5172025000,5172025031
삼마치리,5172025000,5172025032
상오안리,5172025000,5172025033
화촌면,5172031000,5172031000
송정리,5172031000,5172031021
내삼포리,5172031000,5172031022
성산리,5172031000,5172031023
야시대리,5172031000,5172031024
주음치리,5172031000,5172031025
군업리,5172031000,5172031026
장평리,5172031000,5172031027
굴운리,5172031000,5172031028
구성포리,5172031000,5172031029
풍천리,5172031000,5172031030
외삼포리,5172031000,5172031031
두촌면,5172032000,5172032000
철정리,5172032000,5172032021
역내리,5172032000,5172032022
천현리,5172032000,5172032023
자은리,5172032000,5172032024
원동리,5172032000,5172032025
장남리,5172032000,5172032026
괘석리,5172032000,5172032027
내촌면,5172033000,5172033000
물걸리,5172033000,5172033021
와야리,5172033000,5172033022
서곡리,5172033000,5172033023
도관리,5172033000,5172033024
답풍리,5172033000,5172033025
화상대리,5172033000,5172033026
문현리,5172033000,5172033027
광암리,5172033000,5172033028
서석면,5172034000,5172034000
풍암리,5172034000,5172034021
검산리,5172034000,5172034022
생곡리,5172034000,5172034023
상군두리,5172034000,5172034024
하군두리,5172034000,5172034025
청량리,5172034000,5172034026
어론리,5172034000,5172034027
수하리,5172034000,5172034028
영귀미면,5172035200,5172035200
속초리,5172035200,5172035221
신봉리,5172035200,5172035222
덕치리,5172035200,5172035223
성수리,5172035200,5172035224
삼현리,5172035200,5172035225
방량리,5172035200,5172035226
월운리,5172035200,5172035227
후동리,5172035200,5172035228
개운리,5172035200,5172035229
노천리,5172035200,5172035230
좌운리,5172035200,5172035231
남면,5172036000,5172036000
양덕원리,5172036000,5172036021
유목정리,5172036000,5172036022
신대리,5172036000,5172036023
시동리,5172036000,5172036024
유치리,5172036000,5172036025
월천리,5172036000,5172036026
명동리,5172036000,5172036027
제곡리,5172036000,5172036028
용수리,5172036000,5172036029
남노일리,5172036000,5172036030
화전리,5172036000,5172036031
서면,5172037000,5172037000
반곡리,5172037000,5172037021
어유포리,5172037000,5172037022
팔봉리,5172037000,5172037023
굴업리,5172037000,5172037024
대곡리,5172037000,5172037025
중방대리,5172037000,5172037026
길곡리,5172037000,5172037027
동막리,5172037000,5172037028
모곡리,5172037000,5172037029
마곡리,5172037000,5172037030
개야리,5172037000,5172037031
두미리,5172037000,5172037032
북방면,5172038000,5172038000
상화계리,5172038000,5172038021
화동리,5172038000,5172038022
중화계리,5172038000,5172038023
성동리,5172038000,5172038024
북방리,5172038000,5172038025
능평리,5172038000,5172038026
부사원리,5172038000,5172038027
본궁리,5172038000,5172038028
역전평리,5172038000,5172038029
원소리,5172038000,5172038030
구만리,5172038000,5172038031
노일리,5172038000,5172038032
장항리,5172038000,5172038033
굴지리,5172038000,5172038034
도사곡리,5172038000,5172038035
소매곡리,5172038000,5172038036
하화계리,5172038000,5172038037
전치곡리,5172038000,5172038038
내면,5172039000,5172039000
창촌리,5172039000,5172039021
광원리,5172039000,5172039022
명개리,5172039000,5172039023
율전리,5172039000,5172039024
자운리,5172039000,5172039025
방내리,5172039000,5172039026
횡성군,5173000000,5173000000
횡성읍,5173025000,5173025000
읍상리,5173025000,5173025021
읍하리,5173025000,5173025022
북천리,5173025000,5173025023
내지리,5173025000,5173025024
마옥리,5173025000,5173025025
송전리,5173025000,5173025026
궁천리,5173025000,5173025027
옥동리,5173025000,5173025028
영영포리,5173025000,5173025029
개전리,5173025000,5173025030
마산리,5173025000,5173025031
조곡리,5173025000,5173025032
생운리,5173025000,5173025033
남산리,5173025000,5173025034
교항리,5173025000,5173025035
입석리,5173025000,5173025036
청용리,5173025000,5173025037
묵계리,5173025000,5173025038
곡교리,5173025000,5173025039
모평리,5173025000,5173025040
반곡리,5173025000,5173025041
갈풍리,5173025000,5173025042
학곡리,5173025000,5173025043
가담리,5173025000,5173025044
추동리,5173025000,5173025045
정암리,5173025000,5173025046
우천면,5173031000,5173031000
두곡리,5173031000,5173031021
용둔리,5173031000,5173031022
산전리,5173031000,5173031023
상하가리,5173031000,5173031024
정금리,5173031000,5173031025
하궁리,5173031000,5173031026
상대리,5173031000,5173031027
하대리,5173031000,5173031028
오원리,5173031000,5173031029
백달리,5173031000,5173031030
우항리,5173031000,5173031031
양적리,5173031000,5173031032
법주리,5173031000,5173031033
문암리,5173031000,5173031034
안흥면,5173032000,5173032000
안흥리,5173032000,5173032021
가천리,5173032000,5173032022
송한리,5173032000,5173032023
상안리,5173032000,5173032024
지구리,5173032000,5173032025
소사리,5173032000,5173032026
성산리,5173032000,5173032027
둔내면,5173033000,5173033000
현천리,5173033000,5173033021
둔방내리,5173033000,5173033022
영랑리,5173033000,5173033023
조항리,5173033000,5173033024
우용리,5173033000,5173033025
두원리,5173033000,5173033026
자포곡리,5173033000,5173033027
석문리,5173033000,5173033028
삽교리,5173033000,5173033029
마암리,5173033000,5173033030
화동리,5173033000,5173033031
궁종리,5173033000,5173033032
태기리,5173033000,5173033033
갑천면,5173034000,5173034000
중금리,5173034000,5173034021
부동리,5173034000,5173034022
화전리,5173034000,5173034023
구방리,5173034000,5173034024
포동리,5173034000,5173034025
매일리,5173034000,5173034026
하대리,5173034000,5173034027
상대리,5173034000,5173034028
율동리,5173034000,5173034029
삼거리,5173034000,5173034030
전촌리,5173034000,5173034031
추동리,5173034000,5173034032
대관대리,5173034000,5173034033
병지방리,5173034000,5173034034
청일면,5173035000,5173035000
봉명리,5173035000,5173035021
속실리,5173035000,5173035022
춘당리,5173035000,5173035023
유동리,5173035000,5173035024
초현리,5173035000,5173035025
유평리,5173035000,5173035026
갑천리,5173035000,5173035027
고시리,5173035000,5173035028
신대리,5173035000,5173035029
공근면,5173036000,5173036000
상동리,5173036000,5173036021
부창리,5173036000,5173036022
어둔리,5173036000,5173036023
공근리,5173036000,5173036024
가곡리,5173036000,5173036025
삼배리,5173036000,5173036026
청곡리,5173036000,5173036027
행정리,5173036000,5173036028
상창봉리,5173036000,5173036029
창봉리,5173036000,5173036030
도곡리,5173036000,5173036031
초원리,5173036000,5173036032
학담리,5173036000,5173036033
매곡리,5173036000,5173036034
오산리,5173036000,5173036035
수백리,5173036000,5173036036
덕촌리,5173036000,5173036037
신촌리,5173036000,5173036038
서원면,5173037000,5173037000
창촌리,5173037000,5173037021
압곡리,5173037000,5173037022
옥계리,5173037000,5173037023
석화리,5173037000,5173037024
유현리,5173037000,5173037025
금대리,5173037000,5173037026
강림면,5173038000,5173038000
강림리,5173038000,5173038021
부곡리,5173038000,5173038022
월현리,5173038000,5173038023
영월군,5175000000,5175000000
영월읍,5175025000,5175025000
영흥리,5175025000,5175025021
하송리,5175025000,5175025022
방절리,5175025000,5175025023
덕포리,5175025000,5175025024
삼옥리,5175025000,5175025025
거운리,5175025000,5175025026
